,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
20765,44.0,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,195.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36903,48.0,admin.,married,university.degree,no,yes,no,cellular,jun,mon,136.0,1.0,999.0,1.0,failure,-2.9,92.963,-40.8,1.215,5076.2,no
25250,37.0,unemployed,single,university.degree,no,yes,no,cellular,nov,tue,135.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
858,42.0,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,123.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
15184,35.0,technician,married,professional.course,no,yes,yes,cellular,jul,thu,54.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
18870,46.0,housemaid,married,high.school,no,yes,no,cellular,aug,mon,121.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
33881,33.0,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,296.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
30391,33.0,technician,married,basic.9y,no,yes,no,cellular,apr,thu,144.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
10063,35.0,services,married,high.school,no,yes,no,telephone,jun,thu,107.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
35175,57.0,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,199.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
20734,55.0,technician,married,university.degree,no,yes,no,cellular,aug,wed,150.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
4789,37.0,services,married,high.school,no,no,no,telephone,may,wed,112.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
12956,33.0,blue-collar,single,basic.9y,no,no,yes,cellular,jul,tue,141.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
25779,31.0,services,married,high.school,no,yes,no,cellular,nov,wed,82.0,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
490,34.0,technician,married,university.degree,no,yes,no,telephone,may,tue,226.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
9959,52.0,services,married,university.degree,no,yes,yes,telephone,jun,wed,516.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
13924,27.0,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,186.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
1123,59.0,retired,married,basic.4y,no,no,no,telephone,may,wed,81.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
10594,47.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,123.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
18304,24.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,590.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
7628,52.0,self-employed,single,university.degree,no,yes,yes,telephone,may,fri,140.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
20793,30.0,admin.,married,university.degree,no,no,no,cellular,aug,wed,139.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
15694,28.0,admin.,single,high.school,no,yes,no,cellular,jul,mon,295.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
26004,35.0,admin.,married,professional.course,no,no,no,cellular,nov,wed,616.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
6680,39.0,housemaid,married,university.degree,no,yes,no,telephone,may,wed,536.0,7.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27554,48.0,admin.,married,university.degree,no,no,no,cellular,nov,fri,634.0,4.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
38245,33.0,blue-collar,married,basic.4y,no,yes,no,telephone,oct,mon,99.0,3.0,3.0,1.0,success,-3.4,92.431,-26.9,0.743,5017.5,no
28258,27.0,technician,single,basic.9y,no,no,yes,cellular,apr,wed,79.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
40854,42.0,admin.,divorced,university.degree,no,no,no,cellular,sep,wed,678.0,1.0,16.0,1.0,success,-1.1,94.199,-37.5,0.8859999999999999,4963.6,yes
7123,47.0,services,divorced,high.school,no,yes,no,telephone,may,thu,97.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
36852,53.0,housemaid,married,basic.4y,no,yes,no,cellular,jun,tue,245.0,2.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,yes
508,33.0,technician,married,university.degree,no,yes,no,telephone,may,tue,120.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
17545,45.0,services,married,university.degree,no,yes,no,telephone,jul,mon,317.0,8.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
32756,40.0,admin.,single,high.school,no,yes,no,cellular,may,mon,222.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
20648,34.0,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,185.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38453,64.0,admin.,married,high.school,no,yes,no,cellular,oct,fri,427.0,1.0,999.0,1.0,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
5629,44.0,services,divorced,high.school,no,no,no,telephone,may,mon,470.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32884,57.0,technician,married,high.school,no,no,yes,cellular,may,mon,371.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
27331,38.0,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,fri,213.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
20360,31.0,technician,single,high.school,no,yes,no,cellular,aug,tue,75.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
37368,34.0,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,267.0,2.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes
4763,32.0,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,111.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
28206,46.0,technician,married,basic.6y,no,no,no,cellular,apr,tue,254.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
28793,32.0,admin.,single,university.degree,no,yes,no,cellular,apr,thu,386.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
35253,30.0,services,single,high.school,no,no,no,cellular,may,fri,102.0,3.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
19872,54.0,self-employed,married,professional.course,no,no,no,cellular,aug,fri,309.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
16886,53.0,admin.,single,university.degree,no,yes,no,cellular,jul,thu,343.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
36825,24.0,blue-collar,single,university.degree,no,no,yes,cellular,jun,mon,188.0,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
37269,35.0,services,single,university.degree,no,no,no,cellular,aug,mon,419.0,2.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,no
3402,46.0,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,194.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
31824,37.0,blue-collar,single,university.degree,no,no,no,cellular,may,thu,159.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
15116,42.0,housemaid,married,basic.9y,no,yes,yes,cellular,jul,thu,301.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
13980,32.0,technician,married,university.degree,no,yes,no,cellular,jul,fri,107.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
14792,55.0,management,married,basic.9y,no,yes,no,cellular,jul,wed,90.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
39742,60.0,retired,married,high.school,no,no,no,cellular,may,thu,181.0,3.0,6.0,1.0,success,-1.8,93.876,-40.0,0.6990000000000001,5008.7,yes
23698,31.0,technician,married,professional.course,no,no,no,cellular,aug,thu,66.0,10.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
36609,32.0,admin.,married,university.degree,no,yes,no,cellular,jun,thu,105.0,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
33675,36.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,217.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
34691,49.0,entrepreneur,married,university.degree,no,yes,yes,cellular,may,thu,197.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
24766,54.0,admin.,single,university.degree,no,no,no,cellular,nov,tue,67.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
20840,33.0,technician,single,professional.course,no,no,no,cellular,aug,thu,64.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
35782,33.0,entrepreneur,single,university.degree,no,yes,no,cellular,may,mon,9.0,3.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
6170,53.0,admin.,single,basic.6y,no,yes,no,telephone,may,tue,27.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
16917,48.0,admin.,married,high.school,no,yes,no,cellular,jul,thu,903.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
10232,38.0,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,182.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
16988,58.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,328.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
32705,42.0,management,married,university.degree,no,yes,no,cellular,may,mon,568.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
10455,44.0,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,17.0,25.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
26052,45.0,technician,married,university.degree,no,no,no,cellular,nov,wed,221.0,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
31584,54.0,technician,single,university.degree,no,yes,yes,cellular,may,thu,121.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33709,41.0,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,93.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
31670,37.0,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,217.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
33224,36.0,admin.,married,high.school,no,yes,no,cellular,may,tue,300.0,5.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
10839,45.0,entrepreneur,married,university.degree,no,no,no,telephone,jun,wed,89.0,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
20165,35.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,105.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
138,34.0,services,married,high.school,no,yes,no,telephone,may,mon,125.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
16005,27.0,blue-collar,single,basic.6y,no,no,no,telephone,jul,tue,68.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
14624,35.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,98.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
11009,46.0,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,156.0,9.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
19749,31.0,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,138.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
37190,74.0,retired,married,high.school,no,no,no,cellular,aug,thu,472.0,1.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,no
19021,53.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,241.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
8264,30.0,blue-collar,married,university.degree,no,no,yes,telephone,jun,tue,118.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
35770,23.0,admin.,single,high.school,no,no,no,cellular,may,mon,16.0,5.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
32210,42.0,technician,married,professional.course,no,no,no,cellular,may,fri,1014.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
5395,60.0,retired,married,basic.4y,no,yes,no,telephone,may,fri,557.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
18465,32.0,technician,single,professional.course,no,yes,no,cellular,jul,thu,128.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
26048,46.0,management,divorced,high.school,no,yes,no,cellular,nov,wed,191.0,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
2854,43.0,admin.,married,university.degree,no,no,no,telephone,may,wed,566.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
9265,39.0,unemployed,married,university.degree,no,no,no,telephone,jun,fri,212.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
18632,55.0,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,119.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
6883,34.0,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,136.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38460,31.0,self-employed,single,university.degree,no,no,no,cellular,oct,fri,76.0,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no
1567,38.0,technician,divorced,professional.course,no,yes,no,telephone,may,thu,287.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
22468,47.0,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,77.0,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
7729,42.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,29.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
12464,46.0,entrepreneur,married,university.degree,no,no,yes,telephone,jul,mon,126.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
38557,82.0,retired,single,basic.4y,no,yes,no,cellular,oct,thu,251.0,2.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
34723,34.0,services,married,high.school,no,no,no,cellular,may,thu,353.0,6.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
39724,76.0,retired,divorced,basic.4y,no,yes,no,cellular,may,mon,168.0,1.0,999.0,1.0,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
36091,25.0,technician,single,professional.course,no,yes,no,cellular,may,tue,260.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
252,51.0,services,married,basic.6y,no,yes,no,telephone,may,mon,117.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27225,31.0,technician,single,university.degree,no,yes,yes,cellular,nov,fri,244.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
13730,32.0,admin.,single,professional.course,no,no,no,telephone,jul,thu,96.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
22898,58.0,retired,married,basic.4y,no,no,no,cellular,aug,mon,454.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31496,42.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,458.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
2941,35.0,entrepreneur,married,basic.9y,no,yes,no,telephone,may,wed,295.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
20296,36.0,technician,married,professional.course,no,no,no,cellular,aug,mon,663.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
10696,37.0,services,divorced,high.school,no,yes,no,telephone,jun,tue,42.0,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27898,35.0,admin.,married,high.school,no,yes,no,cellular,mar,thu,117.0,2.0,999.0,0.0,nonexistent,-1.8,92.84299999999999,-50.0,1.538,5099.1,yes
39301,37.0,technician,married,professional.course,no,yes,yes,cellular,mar,wed,395.0,1.0,9.0,1.0,success,-1.8,93.369,-34.8,0.644,5008.7,no
24591,32.0,admin.,single,high.school,no,yes,no,cellular,nov,mon,333.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
25512,34.0,technician,married,university.degree,no,yes,no,cellular,nov,wed,36.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
35318,30.0,technician,married,basic.9y,no,yes,no,cellular,may,fri,54.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
2025,35.0,admin.,single,basic.6y,no,yes,no,telephone,may,mon,57.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
13096,39.0,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,184.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
5204,33.0,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,691.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36801,22.0,services,single,high.school,no,yes,no,cellular,jun,mon,147.0,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
19602,38.0,admin.,married,university.degree,no,no,no,cellular,aug,thu,30.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
12353,28.0,blue-collar,divorced,basic.4y,no,no,no,telephone,jul,fri,327.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no
21091,36.0,technician,married,professional.course,no,yes,no,cellular,aug,thu,45.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
35390,38.0,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,31.0,5.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
36626,28.0,management,single,university.degree,no,yes,no,cellular,jun,thu,1161.0,1.0,4.0,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,yes
38751,72.0,retired,divorced,basic.6y,no,yes,no,cellular,nov,wed,244.0,2.0,999.0,0.0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
23882,34.0,admin.,married,high.school,no,yes,no,cellular,aug,fri,96.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21629,31.0,admin.,married,university.degree,no,no,no,cellular,aug,tue,111.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
37942,53.0,technician,married,professional.course,no,yes,yes,cellular,sep,fri,730.0,1.0,999.0,1.0,failure,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,yes
6363,38.0,unemployed,divorced,high.school,no,no,no,telephone,may,tue,349.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
21750,52.0,blue-collar,married,basic.9y,no,yes,no,telephone,aug,tue,132.0,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21650,29.0,admin.,single,university.degree,no,yes,no,cellular,aug,tue,144.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
14879,26.0,technician,married,basic.9y,no,yes,no,telephone,jul,wed,367.0,6.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
12758,27.0,services,single,high.school,no,no,no,cellular,jul,tue,509.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
41181,37.0,admin.,married,university.degree,no,yes,no,cellular,nov,fri,281.0,1.0,999.0,0.0,nonexistent,-1.1,94.76700000000001,-50.8,1.028,4963.6,yes
30455,30.0,admin.,married,professional.course,no,yes,no,cellular,may,mon,359.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no
1791,32.0,admin.,married,university.degree,no,no,yes,telephone,may,fri,1692.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
3427,33.0,blue-collar,divorced,basic.9y,no,no,no,telephone,may,thu,1867.0,6.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes
1590,41.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,208.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
24206,41.0,management,married,university.degree,no,yes,no,cellular,nov,mon,49.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
36380,37.0,unemployed,married,university.degree,no,no,no,cellular,jun,tue,100.0,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
40737,45.0,admin.,divorced,university.degree,no,no,yes,telephone,sep,wed,173.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.8759999999999999,4963.6,no
15012,26.0,services,single,high.school,no,no,yes,cellular,jul,thu,126.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
20206,39.0,management,married,university.degree,no,yes,no,cellular,aug,mon,230.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
18884,49.0,technician,married,professional.course,no,no,no,cellular,aug,mon,96.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
23604,46.0,admin.,married,high.school,no,yes,no,cellular,aug,thu,82.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
20532,49.0,retired,divorced,professional.course,no,yes,yes,telephone,aug,tue,128.0,8.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
40325,42.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,1013.0,3.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
24844,31.0,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,346.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
28506,28.0,blue-collar,single,university.degree,no,no,no,cellular,apr,tue,107.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
5368,40.0,admin.,married,professional.course,no,yes,no,telephone,may,fri,488.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4836,24.0,services,single,high.school,no,yes,no,telephone,may,wed,1307.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
40777,55.0,unemployed,married,basic.4y,no,yes,no,telephone,sep,tue,6.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
24990,46.0,self-employed,married,basic.4y,no,yes,yes,cellular,nov,tue,162.0,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
37014,38.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,422.0,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
6473,31.0,admin.,married,high.school,no,no,no,telephone,may,wed,350.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37089,36.0,admin.,married,high.school,no,yes,no,telephone,jul,tue,305.0,7.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,0.937,5076.2,no
16279,27.0,blue-collar,single,university.degree,no,yes,no,cellular,jul,tue,81.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
